"","IdEstablecimiento","OriginalGRD","Prediction"
"1",101100,0.84754,0.909345600908982
"2",102100,0.86395,0.910221920345339
"3",103100,1.00494,0.976295448973265
"4",103101,0.81698,0.85649810156019
"5",103102,-1,0.83755578921779
"6",103103,-1,0.835789995517705
"7",103104,-1,0.83541137921174
"8",104100,0.94045,0.881494263787265
"9",104101,-1,0.834519233227214
"10",104102,-1,0.834528300104836
"11",104103,0.82919,0.849388272042969
"12",104104,-1,0.834545932858236
"13",105100,0.94906,0.906599970356234
"14",105101,0.98017,0.92624804490902
"15",105102,0.7742,0.897674610759549
"16",105103,-1,0.839077689111756
"17",105104,-1,0.835322034317729
"18",105105,-1,0.834551264645801
"19",105106,-1,0.834532485948444
"20",105107,-1,0.834795829717547
"21",105108,-1,0.834874395283782
"22",106100,0.99546,0.966838329387291
"23",106102,1.32904,0.889065874580562
"24",106103,0.74226,0.846029651002857
"25",106104,-1,0.834518049756102
"26",106105,-1,0.834523041394808
"27",107100,1.19176,0.972419124525217
"28",107101,0.85354,0.874187363408991
"29",107102,0.73262,0.843839842341024
"30",107103,-1,0.835273206011488
"31",107104,-1,0.83574389057747
"32",107105,-1,0.837943126860709
"33",107106,-1,0.834733073078755
"34",107107,-1,0.834519303674335
"35",107108,-1,0.835082175277097
"36",107109,-1,0.835517043087371
"37",107110,-1,0.837205913408592
"38",108100,0.8969,0.868507672394651
"39",108101,0.91808,0.869237942324214
"40",108102,-1,0.834703911459467
"41",108104,-1,0.834522759159422
"42",108105,-1,0.834518049756102
"43",109100,0.89729,0.992927809716661
"44",109101,1.17727,0.938936078581068
"45",109102,-1,0.840266424339782
"46",109103,-1,0.860868371014249
"47",109104,-1,0.834524230610233
"48",110100,1.12193,0.985898932718226
"49",110110,-1,0.906510820793944
"50",110120,0.89206,0.925455280179975
"51",110130,0.90642,0.861126548010614
"52",110140,-1,0.836524760206828
"53",110150,0.70746,0.846164251576726
"54",110160,-1,0.834528123655342
"55",111100,0.85661,0.949859077156479
"56",111101,1.07755,0.943058925780131
"57",111195,1.55007,0.936421109514368
"58",111351,-1,0.83665142092358
"59",112100,1.00464,0.981087285851284
"60",112101,0.82858,0.875017193607152
"61",112102,1.34642,0.931200604802583
"62",112103,2.37388,0.87433282835419
"63",112104,1.82874,0.885124808801879
"64",112105,-1,0.835600366335938
"65",112106,-1,0.834811200630097
"66",112107,-1,0.83492103212738
"67",113100,1.06338,0.998674157490072
"68",113130,0.98356,0.87617990221299
"69",113150,0.71253,0.857914468831001
"70",113160,-1,0.838206799252461
"71",113170,-1,0.834574465933503
"72",113180,0.8502,0.888661875216984
"73",113190,-1,0.84275865309808
"74",114101,1.0354,1.00677147425846
"75",114102,-1,0.84158948164226
"76",114103,0.91219,0.928739051878645
"77",114104,-1,0.887045042280861
"78",114105,0.91619,0.938100119091174
"79",114204,-1,0.83249062230428
"80",115100,1.06101,0.997677264475583
"81",115101,-1,0.834522339852189
"82",115102,-1,0.834521711628775
"83",115103,-1,0.834517662821593
"84",115104,-1,0.841208503585939
"85",115105,-1,0.834300108151832
