"","IdEstablecimiento","OriginalGRD","Prediction"
"1",102100,0.7792,0.824644730594236
"2",103102,-,0.983364039362785
"3",103101,0.6568,0.732042526835397
"4",103104,-,0.931142219687085
"5",103100,0.8631,0.91921160719599
"6",103103,-,0.910016725942307
"7",104103,0.7583,0.770912383583609
"8",104104,-,0.845773356214365
"9",104100,0.751,0.77852455407818
"10",104102,-,0.813433773990236
"11",104101,-,0.768630489304891
"12",105105,-,0.806578713490329
"13",105104,-,0.83436559391718
"14",105103,-,0.747365052068399
"15",105108,-,0.849078882310871
"16",105102,0.6956,0.796042082995729
"17",105107,-,0.826342172010234
"18",105101,0.9849,0.982665893758542
"19",105100,0.9065,0.987286189834812
"20",105106,-,0.833305865434776
"21",107110,-,1.01300272627239
"22",106103,0.6824,0.768779655283144
"23",106105,-,0.989559297944795
"24",106102,1.0224,1.07919185788039
"25",107102,0.7443,0.792417581977869
"26",106100,1.0014,0.997612068970439
"27",107109,-,1.0504728992923
"28",107100,1.1893,1.15382867727169
"29",106104,-,1.04155440020705
"30",107101,0.7353,0.798060594986652
"31",107104,-,0.899334539523471
"32",108101,0.7634,0.752884083592343
"33",112107,-,0.962792211987017
"34",107107,-,0.800534662063753
"35",107105,-,0.795798231316066
"36",108105,-,1.04318097741472
"37",107106,-,0.806522668305174
"38",108100,0.7936,0.860382350476022
"39",107108,-,0.814411648332353
"40",107103,-,0.852085701187283
"41",108104,-,0.988641360571636
"42",108102,-,0.863664523400665
"43",115104,-,0.825670399146349
"44",115113,-,0.985921769012286
"45",115108,-,1.06694588406952
"46",115109,-,0.98248378604661
"47",115110,0.6652,0.766096911836641
"48",115107,0.7833,0.773220304889464
"49",115105,-,0.813131099533376
"50",115111,-,1.02345515981012
"51",115112,-,0.98440701573619
"52",115106,-,0.98960472242527
"53",115102,-,0.978783902029955
"54",115100,1.0119,1.00930432444578
"55",115114,-,0.973550080397398
"56",115101,-,0.993415864025308
"57",115103,-,1.0027459271329
"58",116108,0.7844,0.810954185074691
"59",116112,-,0.943494721824629
"60",116109,-,0.837152590454962
"61",116105,1.0011,1.01846723406513
"62",116107,-,0.796344407461946
"63",116104,-,0.951478482192958
"64",116106,-,0.944655627425666
"65",116103,-,0.984748854711845
"66",116101,-,0.970535280670157
"67",116111,-,0.786649082765295
"68",116102,-,0.951207177277629
"69",116110,0.6624,0.780286360608234
"70",116100,0.7971,0.792648879974599
"71",120104,-,0.888914774668648
"72",128112,-,0.855162293956372
"73",128111,-,0.828821666804788
"74",120102,-,0.839734885134053
"75",120106,-,0.777007169453366
"76",128110,-,0.848393483635897
"77",120103,-,0.808497724328514
"78",128109,0.6487,0.745161760138505
"79",120101,0.8426,0.852165418764256
"80",120105,-,0.81398615353837
"81",120107,-,0.817229210474083
"82",118107,-,0.98937358687437
"83",128113,-,0.881505387692881
"84",118103,-,1.03800890411409
"85",118106,-,0.807987736527354
"86",119101,-,0.878777623794075
"87",119102,-,0.839011171111556
"88",119100,0.9247,0.974734532421756
"89",118108,-,0.705880902936958
"90",118100,1.0926,1.08188966650276
"91",121110,0.8028,0.873362012002339
"92",121112,-,0.873897280658739
"93",121115,-,0.840971378284719
"94",121109,1.0096,1.00655490903966
"95",121118,-,0.851552499045121
"96",200717,-,0.884740950914734
"97",121116,-,0.857474331070144
"98",121121,0.6256,0.768583555961188
"99",121119,-,0.872270273803633
"100",121120,-,0.806346647115213
"101",121113,-,0.887381793642943
"102",121114,0.7759,0.868477529307001
"103",129107,-,0.965441024394648
"104",129108,-,0.937731151751581
"105",129104,-,0.746334129323063
"106",121111,-,0.844694754931865
"107",129100,0.6425,0.701652382769018
"108",121117,0.6664,0.78902246462714
"109",129101,-,0.968096923013699
"110",129103,-,0.97271981276184
"111",129106,0.7209,0.759316435321122
"112",123105,-,0.956253569607741
"113",123104,-,0.990421093447713
"114",123100,0.8473,0.900152633203971
"115",123102,-,0.973539962253649
"116",123101,-,0.888458852141151
"117",123103,-,0.965944864278166
"118",124115,-,0.863007972737784
"119",124120,-,1.00000179735278
"120",124110,-,0.892896436238489
"121",124105,0.9052,0.971882145712402
"122",124130,-,0.877527634203253
"123",124125,-,0.931501618647147
"124",133150,0.8353,0.86562871576036
"125",133170,-,0.97419221297138
"126",200076,-,0.884690565899491
"127",133165,-,0.797966594405959
"128",124145,-,0.954145830931985
"129",124140,-,0.915722437181611
"130",133160,-,0.870453672323411
"131",133155,-,0.757862366405762
"132",125103,-,0.936877794785518
"133",125104,-,0.960589057543497
"134",125102,-,0.97057782237607
"135",125100,0.7896,0.865400016929231
"136",125101,-,0.805497353345248
"137",126101,-,0.802455228123206
"138",126100,0.9591,0.979590504219539
"139",126102,-,0.95359194938109
"140",126704,-,0.903247259711017
"141",109103,-,1.02562239543428
"142",111195,1.2387,1.13941784420894
"143",114104,-,0.884740950914734
"144",113130,1.1206,1.09599035188328
"145",113100,0.9329,0.963466369605861
"146",113160,-,1.01474384208804
"147",112101,0.7307,0.77069517414803
"148",111101,0.9023,0.874405806216479
"149",114105,0.8561,0.857259442721038
"150",114103,0.7808,0.849152427548826
"151",114101,0.9634,0.942235870721287
"152",113170,-,1.01915323009562
"153",113180,0.7777,0.826342777776088
"154",110140,-,0.867252828923757
"155",114102,-,1.02718461844001
"156",110130,0.679,0.760292593412548
"157",110150,0.6431,0.673985606547071
"158",113150,0.5747,0.747896044730612
"159",110100,1.0051,1.01554905919684
"160",112103,1.672,1.2326537764811
"161",111100,0.9022,0.929607255120453
"162",109104,-,0.985620797853086
"163",109100,0.8115,0.842635848019546
"164",109101,1.0498,1.11132039644916
"165",110120,0.8239,0.834566202478119
"166",110160,-,1.00905914734946
"167",109102,-,1.04542709893914
"168",112104,1.6767,1.24140561740721
"169",112102,1.3819,1.07734193657669
"170",112106,-,1.01003482318049
"171",110110,1.1858,1.09247397891466
"172",112105,-,1.01695046070449
"173",112100,1.205,1.15188197922231
"174",122103,-,0.855405960347296
"175",122104,-,0.774266783411032
"176",122106,-,0.86433909598726
"177",122105,-,0.875909850071336
"178",122102,-,0.823911042071608
"179",122100,0.8997,0.949009659730945
"180",122200,-,0.823187867724524
"181",122101,-,0.981403285946828
"182",101100,0.7937,0.804316536150093
"183",117104,-,0.835612109496724
"184",117106,-,0.842538907745172
"185",117102,0.6931,0.749284935791327
"186",117108,-,0.788693630525967
"187",117101,0.8578,0.846543280479034
"188",117103,-,0.831047459575797
"189",117107,-,0.856145166312037
"190",111351,-,1.02989680763336
"191",113190,-,0.736781403488545
"192",114204,-,0.983699987085316
"193",118105,0.5976,0.777857079456609
"194",121200,-,0.81668427763053
"195",121201,-,1.00160303981266
"196",122201,-,0.832189256834941
"197",124380,-,0.899891811670797
