"","IdEstablecimiento","OriginalGRD","Prediction"
"1",102100,0.8223,0.850316933333332
"2",103102,-,1.00982836666666
"3",103101,0.6829,0.714263033333334
"4",103104,-,1.10043633333333
"5",103100,0.906,0.931649000000002
"6",103103,-,1.07534063333333
"7",104103,0.7616,0.74932793333333
"8",104104,-,1.08479133333333
"9",104100,0.7663,0.810369566666666
"10",104102,-,0.953904333333333
"11",104101,-,0.932316933333333
"12",105105,-,0.941730433333333
"13",105104,-,0.8570641
"14",105103,-,0.723938
"15",105108,-,0.862523133333334
"16",105102,0.7126,0.795725666666665
"17",105107,-,0.931420833333333
"18",105101,1.0042,0.967446500000002
"19",105100,0.9487,0.954173799999998
"20",105106,-,0.8914416
"21",107110,-,1.11426866666667
"22",106103,0.6826,0.716916999999998
"23",106105,-,1.08044033333333
"24",106102,1.0663,1.1625958
"25",107102,0.7461,0.778528733333335
"26",106100,1.0209,0.948761533333331
"27",107109,-,1.0856016
"28",107100,1.1867,1.09411603333333
"29",106104,-,1.09685473333333
"30",107101,0.7478,0.830057266666666
"31",107104,-,0.8978196
"32",108101,0.7783,0.768378966666666
"33",112107,-,1.05300373333333
"34",107107,-,0.910082766666667
"35",107105,-,0.906102866666667
"36",108105,-,1.1026201
"37",107106,-,0.895724066666667
"38",108100,0.7851,0.8090999
"39",107108,-,0.880908366666666
"40",107103,-,0.856624333333333
"41",108104,-,1.11673136666667
"42",108102,-,1.10780026666667
"43",115104,-,0.7558724
"44",115113,-,1.09427426666667
"45",115108,-,1.1243954
"46",115109,-,1.0955327
"47",115110,0.6903,0.693847066666666
"48",115107,0.7751,0.779022266666667
"49",115105,-,0.813309766666666
"50",115111,-,1.10327113333333
"51",115112,-,1.09551263333333
"52",115106,-,1.09681816666667
"53",115102,-,1.09672326666667
"54",115100,1.0167,0.995981566666668
"55",115114,-,1.1046684
"56",115101,-,1.08710536666667
"57",115103,-,1.09377873333333
"58",116108,0.7799,0.788480399999999
"59",116112,-,1.1032705
"60",116109,-,0.768313533333332
"61",116105,1.0186,1.00349383333333
"62",116107,-,0.8031908
"63",116104,-,1.1038824
"64",116106,-,1.10009996666667
"65",116103,-,1.0909654
"66",116101,-,1.08994046666667
"67",116111,-,0.744517366666666
"68",116102,-,1.08600153333333
"69",116110,0.6849,0.721807500000001
"70",116100,0.7851,0.825698933333333
"71",120104,-,0.925106833333333
"72",128112,-,0.937847733333333
"73",128111,-,0.769411733333333
"74",120102,-,0.925728233333334
"75",120106,-,0.918979366666666
"76",128110,-,0.901212266666667
"77",120103,-,0.906637566666666
"78",128109,0.6663,0.687131833333332
"79",120101,0.8587,0.885365033333332
"80",120105,-,0.887610433333333
"81",120107,-,0.9340487
"82",118107,-,1.0931834
"83",128113,-,0.896891166666666
"84",118103,-,1.10618816666667
"85",118106,-,0.712991766666667
"86",119101,-,0.836127766666666
"87",119102,-,0.8375692
"88",119100,0.9482,0.972936766666666
"89",118108,-,1.0879513
"90",118100,1.0933,1.03855463333333
"91",121110,0.7462,0.765321966666664
"92",121112,-,0.9286324
"93",121115,-,0.919739566666667
"94",121109,1.0372,1.02319266666667
"95",121118,-,0.935525966666667
"96",200717,-,1.1140202
"97",121116,-,0.908403766666667
"98",121121,0.6223,0.664347533333332
"99",121119,-,0.9704114
"100",121120,-,0.893515
"101",121113,-,0.8628964
"102",121114,0.8111,0.832014866666669
"103",129107,-,1.0707592
"104",129108,-,1.10285693333333
"105",129104,-,0.853426133333333
"106",121111,-,0.8975382
"107",129100,0.6791,0.717624333333333
"108",121117,0.7419,0.741526999999998
"109",129101,-,1.08877316666667
