"","IdEstablecimiento","OriginalGRD","Prediction"
"1",101100,0.97711,0.976423133668274
"2",102100,1.03579,1.14135920007928
"3",103100,1.1809,1.17970382848496
"4",103101,1.01062,0.972172952661186
"5",103102,NA,0.932102294786173
"6",103103,NA,0.932102294786173
"7",103104,NA,0.932102294786173
"8",104100,0.95309,1.05443982067035
"9",104101,NA,0.932102294786173
"10",104102,NA,0.932102294786173
"11",104103,0.89139,0.95059180064481
"12",104104,NA,0.932270496059366
"13",105100,1.06561,1.14221200513018
"14",105101,1.10134,1.05473686844193
"15",105102,1.01084,0.982952326931369
"16",105103,NA,0.939725018320466
"17",105104,NA,0.932102294786173
"18",105105,NA,0.932102294786173
"19",105106,NA,0.932102294786173
"20",105107,NA,0.932102294786173
"21",105108,NA,0.932102294786173
"22",106100,1.21506,1.16789260468718
"23",106102,1.50909,1.04631585146767
"24",106103,0.8612,0.945175543715526
"25",106104,NA,0.932102294786173
"26",106105,NA,0.932102294786173
"27",107100,1.3798,1.10203737360013
"28",107101,0.96406,0.98675981023183
"29",107102,0.85967,0.947110150349001
"30",107103,NA,0.932102294786173
"31",107104,NA,0.928398816390662
"32",107105,NA,0.932141107383767
"33",107106,NA,0.932102294786173
"34",107107,NA,0.932102294786173
"35",107108,NA,0.932102294786173
"36",107109,NA,0.936109524001701
"37",107110,NA,0.932102294786173
"38",108100,1.00689,1.01463113607163
"39",108101,0.96879,1.00516684101978
"40",108102,NA,0.932102294786173
"41",108104,NA,0.932102294786173
"42",108105,NA,0.932102294786173
"43",109100,1.02832,1.2106062541454
"44",109101,1.18232,1.02735710628072
"45",109102,NA,0.932102294786173
"46",109103,NA,1.03893333540143
"47",109104,NA,0.928398816390662
"48",110100,1.22921,1.21418056716461
"49",110110,NA,0.932102294786173
"50",110120,1.03548,1.09986611054499
"51",110130,1.05474,0.977742264104517
"52",110140,NA,0.932102294786173
"53",110150,0.84473,0.94777202404415
"54",110160,NA,0.932102294786173
"55",111100,1.11142,1.12751890029859
"56",111101,1.18183,1.15911451913387
"57",111195,1.78467,1.08663238261898
"58",111351,NA,0.932102294786173
"59",112100,1.1478,1.05406125761625
"60",112101,0.96337,1.01549169117146
"61",112102,1.41813,1.0831132757005
"62",112103,2.66683,1.08008668903577
"63",112104,2.05092,1.01215147090426
"64",112105,NA,0.932154045327305
"65",112106,NA,0.936395063771001
"66",112107,NA,0.932102294786173
"67",113100,1.12991,1.10796498480048
"68",113130,1.0068,0.955345663738008
"69",113150,0.79225,0.943214808986151
"70",113160,NA,0.938765281484388
"71",113170,NA,0.932102294786173
"72",113180,962,1.05953471418809
"73",113190,NA,0.957590136158063
"74",114101,1.11817,1.21119970123047
"75",114102,NA,0.932102294786173
"76",114103,1.01698,1.13492254903218
"77",114104,NA,1.03488827845339
"78",114105,1107,1.1296646554805
"79",114204,NA,0.880610464291535
"80",115100,1.21261,1.20528226656148
"81",115101,NA,0.932102294786173
"82",115102,NA,0.932102294786173
"83",115103,NA,0.932102294786173
"84",115104,NA,0.9349321074279
"85",115105,NA,0.932102294786173
"86",115106,NA,0.932102294786173
"87",115107,1.01453,1.01776569435786
"88",115108,NA,0.932102294786173
"89",115109,NA,0.932102294786173
"90",115110,0.88865,0.934459794856435
"91",115111,NA,0.932102294786173
"92",115112,NA,0.932102294786173
"93",115113,NA,0.928385908377319
"94",115114,NA,0.932102294786173
"95",116100,1.04233,1.00540164439774
"96",116101,NA,0.932102294786173
"97",116102,NA,0.932102294786173
"98",116103,NA,0.932102294786173
"99",116104,NA,0.932102294786173
"100",116105,1.20694,1.15098736145069
"101",116106,NA,0.932128169645707
"102",116107,NA,0.932102294786173
"103",116108,0.99989,1.01770263984806
"104",116109,NA,0.932179921830664
"105",116110,0.79038,0.953951113888998
"106",116111,NA,0.932102294786173
"107",116112,NA,0.932102294786173
"108",117101,1.02677,1.01942779670808
"109",117102,0.88328,0.94346018567748
"110",117103,NA,0.932102294786173
"111",117104,NA,0.932102294786173
"112",117106,NA,0.932102294786173
"113",117107,NA,0.932102294786173
"114",117108,NA,0.932102294786173
"115",118100,1.30644,1.24126530968385
"116",118103,NA,0.945220180616517
"117",118105,0.76297,0.932102294786173
"118",118106,NA,0.932257556268243
"119",118107,NA,0.932102294786173
"120",118108,NA,0.932102294786173
"121",119100,1.14672,1.09135876262642
"122",119101,NA,0.934564034622668
"123",119102,NA,0.942069650177733
"124",120101,1.09665,1.0964725247713
"125",120102,NA,0.932102294786173
"126",120103,NA,0.932102294786173
"127",120104,NA,0.932102294786173
"128",120105,NA,0.932102294786173
"129",120106,NA,0.932102294786173
"130",120107,NA,0.932102294786173
"131",121109,1.1963,1.14184660947039
"132",121110,0.81658,0.952081083479616
"133",121111,NA,0.932102294786173
"134",121112,NA,0.932102294786173
"135",121113,NA,0.932102294786173
"136",121114,0.93597,0.959121553328513
"137",121115,NA,0.932102294786173
"138",121116,NA,0.932102294786173
"139",121117,0.91662,0.963930712777497
"140",121118,NA,0.932102294786173
"141",121119,NA,0.932102294786173
"142",121120,NA,0.932102294786173
"143",121121,0.63268,0.932102294786173
"144",121200,NA,0.932102294786173
"145",121201,NA,0.932102294786173
"146",122100,1.10497,1.08240701936504
"147",122101,NA,0.932102294786173
"148",122102,NA,0.932102294786173
"149",122103,NA,0.932102294786173
"150",122104,NA,0.932102294786173
"151",122105,NA,0.932102294786173
"152",122106,NA,0.932102294786173
"153",122200,NA,0.932102294786173
"154",122201,NA,0.932102294786173
"155",123100,1.08681,1.01362248125035
"156",123101,NA,0.932102294786173
"157",123102,NA,0.932102294786173
"158",123103,NA,0.932102294786173
"159",123104,NA,0.932102294786173
"160",123105,NA,0.932102294786173
"161",124105,1.1177,1.14835115289526
"162",124110,NA,0.932102294786173
"163",124115,NA,0.932102294786173
"164",124120,NA,0.932102294786173
"165",124125,NA,0.932102294786173
"166",124130,NA,0.932102294786173
"167",124140,NA,0.932102294786173
"168",124145,NA,0.932102294786173
"169",124210,NA,0.880610464291535
"170",124380,NA,0.932102294786173
"171",125100,1.03962,0.992571074181856
"172",125101,NA,0.932102294786173
"173",125102,NA,0.932102294786173
"174",125103,NA,0.932102294786173
"175",125104,NA,0.932102294786173
"176",126100,1.11001,1.07864931796646
"177",126101,NA,0.939099064268462
"178",126102,NA,0.932102294786173
"179",126204,NA,0.880610464291535
"180",126704,NA,0.932102294786173
"181",128109,0.92201,0.932102294786173
"182",128110,NA,0.932102294786173
"183",128111,NA,0.932102294786173
"184",128112,NA,0.932102294786173
"185",128113,NA,0.933987727388128
"186",129100,0.95318,0.947524708822997
"187",129101,NA,0.932102294786173
"188",129103,NA,0.932102294786173
"189",129104,NA,0.932102294786173
"190",129106,1.01785,0.974983324086887
"191",129107,NA,0.932102294786173
"192",129108,NA,0.932102294786173
"193",133150,1.02058,1.03124608860075
"194",133155,NA,0.937041482376783
"195",133160,NA,0.932102294786173
"196",133165,NA,0.932102294786173
"197",133170,NA,0.932102294786173
"198",200076,NA,0.932102294786173
"199",200282,NA,0.932141107383767
"200",200705,NA,0.880610464291535
"201",200714,NA,0.880610464291535
"202",200717,NA,0.981505042431172
"203",200726,NA,0.880610464291535
"204",200727,NA,0.880610464291535
"205",200867,NA,0.880610464291535
"206",200868,NA,0.880610464291535
"207",200889,NA,0.880610464291535
"208",201084,NA,0.880610464291535
"209",201319,NA,0.880610464291535
